job_number,union,public,hourly_pay_centered,avg_age_per_job_centered,tenure_centered,rotter_score_centered,rosenberg_score_centered,net_family_income_centered,urban,pay_age,pay_tenure,religion_catholic,religion_christian,religion_jewish,religion_no_religion,religion_other,ethnicity_black,ethnicity_hispanic,ethnicity_non_hispanic_or_black,gender_female,gender_male,highest_grade_advanced,highest_grade_college,highest_grade_high_school,highest_grade_other,highest_grade_primary_school
1,0,0,0.0079878179756764,4.4190088757396495,-3.9149408284023672,2.3023915657404093,-6.2629558531951695,-0.3190946537178192,1,0.035298238532306736,-0.031271834722821884,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
1,0,0,0.1286697883279366,5.5440088757396495,-2.164940828402368,2.3023915657404093,-6.380602912018698,-0.3190946537178192,1,0.7133464485296225,-0.2785624781330404,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
1,0,0,0.1254716974262972,7.524778106508876,-0.1264792899408284,2.3023915657404093,-6.498249970842227,-0.3190946537178192,1,0.9441466817799073,-0.015869571198148538,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
1,0,0,0.290124555314355,7.7074704142011825,1.5081360946745557,2.3023915657404093,-6.615897029665756,0.6387712904463374,1,2.2361264265186658,0.43754731382098344,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
1,0,0,0.0865677351159339,8.707470414201183,3.508136094674556,2.3023915657404093,-5.615897029665756,0.5894788394845403,1,0.7537859923463992,0.30369139619443375,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
1,0,0,0.0085814659598666,12.024778106508876,10.873520710059172,2.3023915657404093,-5.615897029665756,-0.3190946537178192,1,0.10319022399595507,0.09331074783727727,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
1,0,0,0.0938603836620748,13.25554733727811,12.411982248520712,2.3023915657404093,-5.615897029665756,0.2208090686479416,1,1.2441707587277173,1.164993415853016,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
1,1,0,-1.4988307051523373,-10.765567765567766,-3.1355311355311355,0.3023915657404092,-1.1158970296657564,-1.7675144631182107,1,16.13576352543121,4.699630342895241,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
1,0,0,-0.7787628557754465,-9.871336996336996,-2.923992673992674,0.3023915657404092,-1.1158970296657564,0.3194846321768967,1,7.687430589589217,2.277096885065019,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
1,1,0,-0.7629952492697765,-9.342490842490845,-1.9816849816849813,0.3023915657404092,-1.1158970296657564,-2.762294424858177,1,7.128276129166906,1.5120162265749046,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
1,0,0,-0.380138057839483,-8.842490842490843,-0.9816849816849816,0.3023915657404092,-1.1158970296657564,-0.2029955823893328,1,3.361367295327883,0.37317582234791735,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
1,1,1,-0.2692933315823769,-8.38095238095238,0.0952380952380953,0.3023915657404092,-1.1158970296657564,-0.020678655107126,1,2.25693458849992,-0.02564698396022639,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
1,0,0,-0.5938779574431798,-8.015567765567766,1.364468864468865,0.3023915657404092,-3.615897029665757,0.3707927124758825,1,4.760269012362778,-0.8103279822255844,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
1,0,1,0.049523700737029,-7.65018315018315,2.633699633699634,0.3023915657404092,-3.258754172522899,0.3194846321768967,1,-0.37886538091313204,0.13043055249056357,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
1,0,0,0.4916162573648712,-3.486721611721613,-1.6932234432234432,0.3023915657404092,-2.901611315380041,1.0007077486718607,1,-1.714129029227791,-0.8324161720399696,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
1,0,0,0.4717624431902294,-2.909798534798533,-0.8470695970695972,0.3023915657404092,-2.5444684582371835,0.8896546893986041,1,-1.3727336659679057,-0.3996156226657164,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
1,0,0,-0.0143241049015925,-0.7751831501831496,-3.1163003663003663,0.3023915657404092,-2.1873256010943294,0.7447768056747854,1,0.011103804761170368,0.04463821335175758,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
1,0,1,0.1666811184556929,-0.3040293040293029,-2.0586080586080584,0.3023915657404092,-1.830182743951472,0.7633371404998801,1,-0.0506759444389101,-0.3431310936706938,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
1,0,0,-0.2069268567496047,1.090201465201467,-2.8470695970695967,0.3023915657404092,-1.473039886808614,0.6079192020378201,1,-0.22559196241795315,0.5891351626689753,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
2,0,0,-0.3893346517362825,0.445970695970697,-1.5586080586080586,0.3023915657404092,-1.1158970296657564,0.6079192020378201,1,-0.17363184560033884,0.6068201256915319,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
1,0,0,0.6269276166611526,2.176739926739927,-1.02014652014652,0.3023915657404092,-0.7587541725228988,1.0207602417420674,1,1.3646583743622342,-0.6395580265206263,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
1,0,1,0.7316868139330008,4.54212454212454,-1.750915750915751,0.3023915657404092,-0.4016113153800411,0.7731178381188428,0,3.323412634713995,-1.2811219672526535,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
1,0,1,0.4080223050170071,8.186355311355314,-1.0393772893772892,0.3023915657404092,0.3126743989056706,0.6805260666113835,0,3.340215563827414,-0.42408911739405036,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
2,0,1,0.1251564820569655,7.79212454212454,-0.2509157509157509,0.3023915657404092,0.6698172560485283,0.6805260666113835,0,0.9752348954420506,-0.0314037326772972,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
1,0,1,0.2869117612694429,9.128663003663007,1.0760073260073255,0.3023915657404092,1.026960113191386,0.4676651693711431,0,2.6191207804161563,0.3087191570435854,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
1,0,1,0.5786916142682887,10.965201465201469,3.4029304029304037,0.3023915657404092,1.3841029703342436,0.5618112069463042,1,6.345470136674443,1.9692472881144336,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
1,1,1,0.2917214983855425,11.176739926739929,4.97985347985348,0.3023915657404092,-1.1158970296657564,0.5463072224115848,1,3.260495318494091,1.4527303188833152,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
1,0,1,0.5065860983496417,14.840201465201469,11.652930402930403,0.3023915657404092,-1.1158970296657564,0.6542366182825674,1,7.517839758979049,5.9032125471604315,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
1,0,1,-0.2418656105180092,-10.45159151193634,-10.751989389920425,1.3023915657404093,-2.6158970296657564,-0.5457631281824078,1,2.5278805619193254,2.6005364780762608,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
