job_number,union,public,hourly_pay_centered,avg_age_per_job_centered,tenure_centered,rotter_score_centered,rosenberg_score_centered,net_family_income_centered,urban,pay_age,pay_tenure,religion_catholic,religion_christian,religion_jewish,religion_no_religion,religion_other,ethnicity_black,ethnicity_hispanic,ethnicity_non_hispanic_or_black,gender_female,gender_male,highest_grade_advanced,highest_grade_college,highest_grade_high_school,highest_grade_other,highest_grade_primary_school
1,0,0,-0.1801190661345497,-14.173076923076929,-2.1538461538461537,-0.6976084342595907,5.384102970334244,-1.1837785414623152,1,2.5528413796377536,0.3879487578282609,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
1,0,0,-0.5022545666557097,-13.05769230769231,-2.3846153846153846,-0.6976084342595907,5.384102970334244,-0.4605525307609959,1,6.558285591523595,1.1976839666405383,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
1,0,0,0.1076879985053818,-12.28846153846154,0.0769230769230766,-0.6976084342595907,5.384102970334244,-0.1727636166327393,1,-1.323319827787288,0.008283692192721641,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
1,0,0,0.1368790606512844,-11.68269230769231,0.8653846153846154,-0.6976084342595907,5.384102970334244,-0.4533026097584969,1,-1.5991159489549096,0.1184530332559192,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
1,0,1,-0.5190382941988139,0.8942307692307665,1.7115384615384617,-0.6976084342595907,5.384102970334244,-0.4605525307609959,1,-0.4641400130816302,-0.8883540035325853,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
1,0,0,0.1627611667819932,4.375,-1.25,-0.6976084342595907,5.384102970334244,-0.4486042562144607,1,0.7120801046712203,-0.20345145847749152,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
1,0,0,0.1768558328131808,6.83653846153846,-2.173076923076924,-0.6976084342595907,5.384102970334244,-0.3936795533653274,1,1.209081703174726,-0.38432132899787375,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
2,0,0,0.0899080710785105,5.519230769230767,0.4615384615384617,-0.6976084342595907,5.384102970334244,-0.3936795533653274,1,0.496223392298702,0.0414960328054664,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
1,0,0,0.1570672012203209,7.96153846153846,-0.4230769230769233,-0.6976084342595907,5.384102970334244,-0.2719864698063805,1,1.2504965635617853,-0.06645150820859734,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
1,0,0,0.3392697882919293,10.432692307692308,2.634615384615384,-0.6976084342595907,5.384102970334244,-1.0296384429178254,1,3.5394973105456087,0.8938454037691212,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
1,0,0,0.2260124865167752,15.67307692307692,2.153846153846154,-0.6976084342595907,5.384102970334244,0.2024602666739028,1,3.5423110867533025,0.48679612480536205,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
1,0,0,-0.5068526411165939,-9.45673076923077,-11.503205128205128,0.3023915657404092,-1.6158970296657564,0.9029782273186502,1,4.793168966713174,5.830429900536716,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
