job_number,union,public,hourly_pay_centered,avg_age_per_job_centered,tenure_centered,rotter_score_centered,rosenberg_score_centered,net_family_income_centered,urban,pay_age,pay_tenure,religion_catholic,religion_christian,religion_jewish,religion_no_religion,religion_other,ethnicity_black,ethnicity_hispanic,ethnicity_non_hispanic_or_black,gender_female,gender_male,highest_grade_advanced,highest_grade_college,highest_grade_high_school,highest_grade_other,highest_grade_primary_school
1,1,0,0.1457929014150085,-1.279999999999994,-1.6799999999999995,-1.1758693038248085,1.0507696370009114,0.2512495490250614,1,-0.18661491381121,-0.2449320743772142,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
1,1,0,0.2082067461697496,-0.366538461538461,0.4930769230769236,-1.219347564694373,1.4674363036675755,0.7658703640075952,1,-0.07631578042298887,0.10266194176523817,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
1,1,0,0.2697445706433212,0.8161538461538456,2.127692307692308,-1.2628258255639384,1.884102970334244,0.7421830333672315,1,0.2201530688096643,0.5739334479995589,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
1,1,1,0.0536283706652023,6.7392307692307725,-1.7184615384615385,-1.3063040864335038,2.3007696370009114,0.8499424293328506,1,0.36141396569064427,-0.09215829235850918,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
2,0,0,-0.2425743447663455,7.989230769230772,-4.218461538461538,-1.3497823473030692,2.717436303667576,0.8499424293328506,1,-1.937982419033281,1.0232905436143374,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
4,1,0,-0.0814172668506945,4.720000000000006,2.3200000000000003,-1.4367388690421992,3.5507696370009114,0.8499424293328506,1,-0.3842894995352785,-0.18888805909361128,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
1,1,1,-0.0261648256334794,7.777692307692313,0.2046153846153844,-1.4802171299117646,3.967436303667576,0.7088241823954657,1,-0.20350196306162338,-0.005353725860388856,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
1,1,1,0.0851079080988972,8.845000000000006,2.0700000000000003,-1.52369539078133,4.384102970334244,0.2822043690840701,1,0.7527794471347463,0.17617336976471723,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
1,1,1,-0.0333981302269998,9.893076923076926,3.9738461538461536,-1.5671736516508954,2.1998924440184524,0.733516522776295,1,-0.3304102714226496,-0.1327190313482161,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
1,1,1,-0.0154892798590324,10.902692307692313,5.954615384615385,-1.61065191252046,2.1998924440184524,0.4427846866890128,1,-0.16887485237076602,-0.09223270414520755,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
1,1,1,0.1419166820777739,11.489230769230772,8.781538461538462,-1.654130173390025,2.1998924440184524,-0.0741660682120901,1,1.630513510395101,1.2462468019998976,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
