job_number,union,public,hourly_pay_centered,avg_age_per_job_centered,tenure_centered,rotter_score_centered,rosenberg_score_centered,net_family_income_centered,urban,pay_age,pay_tenure,religion_catholic,religion_christian,religion_jewish,religion_no_religion,religion_other,ethnicity_black,ethnicity_hispanic,ethnicity_non_hispanic_or_black,gender_female,gender_male,highest_grade_advanced,highest_grade_college,highest_grade_high_school,highest_grade_other,highest_grade_primary_school
1,1,0,0.5832734830590631,13.18565088757397,14.551775147928993,-0.6976084342595907,3.026960113191386,0.994101047715782,1,7.690840519596097,8.487664575224857,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
1,1,0,0.6096308045570211,14.262573964497044,16.39792899408284,-0.6976084342595907,3.026960113191386,0.9319655015892394,1,8.694904441030355,9.996682645731626,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
1,0,1,-1.0100925547209272,-14.758653846153846,-3.0160256410256405,3.1912804546292985,0.3841029703342435,0.6608155120904158,1,14.907606367703377,3.046465044847411,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1,0,0,-1.038806932362215,-14.2875,-1.958333333333333,3.080169343518188,0.2412458274771012,0.9517679538169386,1,14.841954046125148,2.034330242542671,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1,0,0,-0.7810354547542699,-10.883653846153845,-4.7660256410256405,2.8579471212959646,-0.0444684582371834,0.4984363976031467,1,8.500519531118828,3.722435003908972,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
1,0,0,-0.0728543428313068,-10.422115384615385,-3.689102564102564,2.746836010184854,-0.1873256010943293,0.9262348781934228,1,0.7592963672582062,0.26876714294498116,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
1,1,0,-0.2609759120435875,-9.970192307692308,-2.5929487179487176,2.635724899073743,-0.3301827439514717,1.1187398875809773,1,2.6019800307499605,0.6766971565489175,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
1,0,1,-0.0389655577378196,-7.845192307692308,-4.842948717948717,2.5246137879626307,-0.4730398868086141,0.0516403915214986,1,0.3056922938296828,0.18870819789053014,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
1,0,0,0.0239866447729131,-7.393269230769231,-3.746794871794872,2.41350267685152,-0.6158970296657564,0.3018009587888315,1,-0.17733972274897003,-0.08987303762671607,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
1,0,1,0.0910424190950989,-6.999038461538461,-2.5352564102564097,2.3023915657404093,-0.4730398868086141,0.3325111366054543,1,-0.6372093928781009,-0.23081587661610004,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
1,0,1,0.0789408813863579,-6.508653846153845,-1.5160256410256403,2.1912804546292985,-0.3301827439514717,0.6264620344817011,1,-0.5137988712540927,-0.11967640030688226,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
1,1,1,0.8374714876506753,-5.056730769230772,-0.4198717948717947,2.080169343518188,-0.1873256010943293,0.9793971875386536,1,-4.234867839956638,-0.3516306566738411,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
1,0,1,0.7173840982011095,-4.556730769230772,0.5801282051282053,1.9690582324070756,-0.0444684582371834,1.0026895962686613,1,-3.2689261936298655,0.4161747492769258,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
1,1,1,0.7922196907259567,-4.056730769230772,1.5801282051282053,1.8579471212959648,0.0983886846199588,1.073277858032187,1,-3.2138219953584746,1.2518086779740278,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
1,0,0,0.658898360070487,-4.508653846153845,2.4839743589743595,1.746836010184854,0.2412458274771012,-10.694297577219562,1,-2.9707446253562617,1.6366866315853446,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
1,0,0,0.9258861200272516,-4.008653846153845,3.4839743589743586,1.6357248990737432,0.3841029703342435,0.8702806175335756,1,-3.711556956147702,3.2257635015051997,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
1,0,0,0.5323235145023277,-2.9317307692307715,5.330128205128205,1.5246137879626307,0.5269601131913859,0.8131227623161745,1,-1.560629226651537,2.83735257890183,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
1,0,0,0.4923267148151486,-1.9317307692307717,7.330128205128205,1.41350267685152,0.6698172560485283,0.1880709236491604,1,-0.9510426635227258,3.608817938404631,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
1,0,0,0.399731166882872,-0.970192307692308,9.40705128205128,1.3023915657404093,0.8126743989056706,0.798435384462719,1,-0.3878161032546327,3.760291585901375,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
1,0,0,0.4641786586649052,7.308653846153849,-3.150641025641025,1.1912804546292983,0.9555315417628164,0.8831507837661672,1,3.392521138953794,-1.4624603252166724,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
2,0,0,0.4737316936694755,1.0201923076923087,9.426282051282053,1.0801693435181878,1.0983886846199589,0.8831507837661672,1,0.4832974297916481,4.465528561160024,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
