job_number,union,public,hourly_pay_centered,avg_age_per_job_centered,tenure_centered,rotter_score_centered,rosenberg_score_centered,net_family_income_centered,urban,pay_age,pay_tenure,religion_catholic,religion_christian,religion_jewish,religion_no_religion,religion_other,ethnicity_black,ethnicity_hispanic,ethnicity_non_hispanic_or_black,gender_female,gender_male,highest_grade_advanced,highest_grade_college,highest_grade_high_school,highest_grade_other,highest_grade_primary_school
1,0,1,-0.4479380211561636,2.8743131868131897,-2.03434065934066,-0.6976084342595907,-2.6158970296657564,0.311146665235066,0,-1.2875141610841665,0.9112585293025804,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
2,1,0,0.4521965553848055,2.643543956043956,-1.572802197802198,-0.6976084342595907,-2.6158970296657564,0.311146665235066,0,1.1954014709313987,-0.7112157361478054,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
3,0,0,-0.1206025840767672,1.3454670329670364,1.0233516483516485,-0.6976084342595907,-2.6158970296657564,0.311146665235066,0,-0.16226680096592552,-0.12341885321042799,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
1,0,1,-0.2842671757854234,3.864697802197803,-0.01510989010989,-0.6976084342595907,-2.6158970296657564,0.061496698949119,0,-1.0986067294949022,0.004295245787966531,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
1,0,1,-0.3878688580272387,5.91277472527473,1.888736263736264,-0.6976084342595907,-2.6158970296657564,0.2445251691365495,0,-2.2933811804646296,-0.7325819777300182,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
1,0,1,-0.1523400516042885,5.893543956043956,3.927197802197802,-0.6976084342595907,-2.6158970296657564,0.216070673385083,0,-0.897822790395879,-0.5982695158470616,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
1,0,1,-0.2051683502340031,6.883928571428569,5.946428571428571,-0.6976084342595907,-2.6158970296657564,0.3028145124736152,0,-1.4123642681287174,-1.2200189397843397,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
1,0,1,-0.1367152402315232,13.470467032967036,-1.2266483516483515,-0.6976084342595907,-2.6158970296657564,-0.0367794322666732,0,-1.841618136442902,0.16770152407520633,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
2,0,1,-0.2929252385285377,9.220467032967036,7.273351648351648,-0.6976084342595907,-2.6158970296657564,-0.0367794322666732,0,-2.7009075049763873,-2.1305482664953392,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
1,0,1,0.1001643520017028,14.268543956043956,1.177197802197802,-0.6976084342595907,-2.6158970296657564,0.232557748774612,0,1.429199459364956,0.11791325503497155,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
1,0,1,0.0613496477861952,15.33585164835165,3.042582417582418,-0.6976084342595907,-2.6158970296657564,0.3665584747410833,0,0.9408490971277148,0.18666135967915162,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
1,0,1,0.1159027945805926,16.316620879120883,5.081043956043956,-0.6976084342595907,-2.6158970296657564,0.063626579842035,0,1.891141958002156,0.5889071938923243,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
1,0,1,0.0555313071765999,-1.7889812889812902,-0.9625779625779618,0.3309629943118377,-0.5724187687961901,-0.1260365988113356,1,-0.09934446949160966,-0.05345321252134248,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
1,0,1,-0.0176888073913472,-0.7216735966735968,0.9028066528066532,0.2166772800261238,-0.7463318122744518,-0.065413489907991,1,0.012765545250980035,-0.01596957299312375,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
1,0,1,0.1653127902312636,0.2975571725571733,2.864345114345115,0.102391565740409,-0.9202448557527134,-0.0162227286637843,0,0.0491900064487519,0.47351288303767874,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
