job_number,union,public,hourly_pay_centered,avg_age_per_job_centered,tenure_centered,rotter_score_centered,rosenberg_score_centered,net_family_income_centered,urban,pay_age,pay_tenure,religion_catholic,religion_christian,religion_jewish,religion_no_religion,religion_other,ethnicity_black,ethnicity_hispanic,ethnicity_non_hispanic_or_black,gender_female,gender_male,highest_grade_advanced,highest_grade_college,highest_grade_high_school,highest_grade_other,highest_grade_primary_school
1,0,1,0.6170834979829465,5.640669515669515,12.718660968660968,-3.3776084342595905,3.834102970334243,1.1943277056334445,1,3.480764075695117,7.848475800200481,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
1,0,1,0.6152107624085623,7.025284900284902,13.949430199430198,-3.5376084342595906,3.834102970334243,0.9776927588509264,1,4.322030879641635,8.581839588156475,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
1,0,1,0.4926849598908145,7.640669515669515,16.71866096866097,-3.617608434259591,3.834102970334243,0.962736889695602,1,3.764442953866604,8.237032808772856,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1,0,1,0.4532895495724673,9.525284900284902,18.9494301994302,-3.697608434259591,3.834102970334243,0.7232287039856065,1,4.317712101999567,8.589578679754625,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
1,0,1,0.4540463503037237,9.881054131054128,20.237891737891736,-2.6976084342595907,3.834102970334243,0.6793773146039737,1,4.486456565358659,9.188940881431627,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
1,0,1,-0.4346624915795622,-13.793956043956047,-4.126373626373627,0.3023915657404092,-2.6158970296657564,-0.5459910909701637,0,5.995715302804896,1.7935798416277542,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
1,0,1,-0.5199190102931963,-13.207417582417584,-3.2994505494505497,0.3023915657404092,-2.4908970296657564,-0.2707682008584946,0,6.86678747797951,1.7154470641816726,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
1,1,0,-0.078589063466663,-11.726648351648354,-4.260989010989011,0.3023915657404092,-2.3658970296657564,-0.2988978376607427,0,0.9215863115589316,0.334867135815369,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
1,0,1,-0.3048165834739045,-11.168956043956047,-3.376373626373627,0.3023915657404092,-2.2408970296657564,0.4541367626119275,0,3.4044830222888987,1.0291746733226064,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
1,0,1,-0.346993968098447,-10.67857142857143,-2.3571428571428577,0.3023915657404092,-2.1158970296657564,0.0699925212726437,0,3.705399873622703,0.817914353374911,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
1,0,0,-0.4937144732158778,-10.207417582417584,-1.2994505494505495,0.3023915657404092,-1.9908970296657564,0.269299626286827,0,5.039549794597787,0.6415575434920611,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
1,0,0,-0.2778869656408949,-9.784340659340664,-0.1456043956043959,0.3023915657404092,-1.8658970296657564,-0.0545449272511824,0,2.71894073662101,0.040461563678482027,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
1,0,0,-0.4081659186602628,-7.582417582417584,1.4505494505494498,0.3023915657404092,-1.7408970296657564,-0.4799999776833825,0,3.094884438193202,-0.5920648490456556,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
1,0,0,-0.3120368314473909,-7.168956043956047,2.623626373626373,0.3023915657404092,-1.4908970296657564,-0.0496224847969877,0,2.2369783287416674,-0.8186680605281821,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
1,0,0,-0.7891294034490031,2.1483516483516425,-4.010989010989011,0.3023915657404092,-1.3658970296657564,-0.0668960339533377,0,-1.695327454662414,3.165189365482265,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
1,0,0,-0.5995399970197255,4.052197802197803,-1.8186813186813189,0.3023915657404092,-1.2408970296657564,0.0327292510591696,0,-2.4294546582530088,1.0903721923820284,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
1,0,0,-0.5017933667288643,4.994505494505496,0.2967032967032965,0.3023915657404092,-1.1158970296657564,-0.1178400415623066,0,-2.5062097272337245,-0.1488837461723003,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
2,0,0,-0.5455669332750599,5.763736263736263,0.7582417582417582,0.3023915657404092,-0.9908970296657564,-0.738891425839471,0,-3.1445039176128446,-0.4136716307250454,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
1,0,0,2.181830269019596,7.994505494505496,-3.703296703296704,0.3023915657404092,-0.8658970296657564,-0.738891425839471,0,17.442654073755566,-8.079964842413231,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
1,0,0,1.244849261282047,9.927197802197805,-1.5686813186813189,0.3023915657404092,-0.7408970296657564,-0.172359451027118,0,12.357864850666697,-1.9527717807473872,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
