job_number,union,public,hourly_pay_centered,avg_age_per_job_centered,tenure_centered,rotter_score_centered,rosenberg_score_centered,net_family_income_centered,urban,pay_age,pay_tenure,religion_catholic,religion_christian,religion_jewish,religion_no_religion,religion_other,ethnicity_black,ethnicity_hispanic,ethnicity_non_hispanic_or_black,gender_female,gender_male,highest_grade_advanced,highest_grade_college,highest_grade_high_school,highest_grade_other,highest_grade_primary_school
1,1,1,-0.1705226703439093,-5.298878205128208,-6.65224358974359,-1.597608434259591,0.5983886846199589,0.1799878316893828,1,0.9035788613656033,1.13435834070123,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
1,0,1,-0.0877782039664865,-3.635416666666672,-5.979166666666667,-1.7476084342595906,1.2412458274771012,0.0516403915214986,1,0.3191103456698316,0.524840511216284,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
1,1,1,0.2505992633468725,-3.5777243589743613,-6.094551282051282,-1.897608434259591,1.884102970334244,0.4215921524449619,1,-0.8965750888171365,-1.5272900617117886,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
1,1,0,0.2455652337598692,-2.1642628205128247,-4.92147435897436,-2.0476084342595904,2.526960113191386,0.4570983220381048,1,-0.5314677054370256,-1.2085430014047411,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
1,1,0,0.1658214733670711,-1.231570512820511,-2.7868589743589745,-2.1976084342595907,3.1698172560485283,0.6184193077189537,1,-0.20422083699133645,-0.46212106119444973,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
1,1,0,0.1516301282942249,-0.2027243589743648,-0.8445512820512819,-2.347608434259591,3.812674398905674,0.7576138151081029,1,-0.030739120559647438,-0.128059419248488,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
1,1,0,0.2712161487386426,-0.1161858974358978,0.9823717948717948,-2.4976084342595906,4.455531541762813,0.6103852641253109,1,-0.03151149164030713,0.266435094834596,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
1,1,0,0.1184019054337151,1.845352564102562,3.0592948717948723,-2.647608434259591,5.098388684619959,0.6957933647887558,1,0.21849325978673523,0.362226342104106,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
1,1,0,0.0464765199739263,1.845352564102562,5.059294871794872,-2.7976084342595904,5.741245827477101,0.791061399532861,1,0.08576556530444884,0.23513841916295727,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
1,1,0,0.5482817704424168,3.018429487179489,6.7131410256410255,-2.9476084342595907,6.384102970334244,1.0240880046923238,1,1.6549498631863664,3.680692846768083,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
2,0,0,0.0,9.441506410256409,-6.133012820512821,-3.097608434259591,6.384102970334244,1.0240880046923238,1,0.0,-0.0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
1,1,0,0.2880742482574456,3.9030448717948687,8.943910256410254,-3.2476084342595906,2.165352970334244,0.2914603244895435,1,1.124366717357385,2.5765102235974413,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
1,1,0,0.4715639883070217,4.970352564102562,10.80929487179487,-3.397608434259591,2.165352970334244,0.8105049861311162,1,2.3438392784202358,5.097274200530226,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
1,1,0,0.1258335673245518,6.653044871794869,13.443910256410255,-3.5476084342595904,2.165352970334244,0.2914603244895435,1,0.8371763697882638,1.6916951863552325,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
1,1,0,0.3154613757620694,7.576121794871796,15.59775641025641,-3.697608434259591,2.165352970334244,0.6542366182825674,1,2.3899738043512553,4.920489695981124,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
