job_number,union,public,hourly_pay_centered,avg_age_per_job_centered,tenure_centered,rotter_score_centered,rosenberg_score_centered,net_family_income_centered,urban,pay_age,pay_tenure,religion_catholic,religion_christian,religion_jewish,religion_no_religion,religion_other,ethnicity_black,ethnicity_hispanic,ethnicity_non_hispanic_or_black,gender_female,gender_male,highest_grade_advanced,highest_grade_college,highest_grade_high_school,highest_grade_other,highest_grade_primary_school
2,0,0,-0.3029419824211006,6.610336538461532,1.179326923076923,0.5456348089836531,-2.377801791570519,-0.0347021295683305,1,-2.0025484554321724,-0.35726763599949984,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0
1,1,0,-0.1247165028491492,8.908413461538458,0.5831730769230772,0.518607781956625,-2.6158970296657564,0.0509942018638955,0,-1.1110261728573603,-0.07273130670962406,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0
1,1,0,0.0152076586844476,10.158413461538458,2.083173076923077,0.4645537279025706,-0.2245926818396704,0.3341358059365173,0,0.15448568469857474,0.031680185134476666,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0
1,0,0,-0.2885532449690009,18.418028846153845,-0.4360576923076924,0.3023915657404092,-0.2245926818396704,-0.1160865226067446,1,-5.314581989490356,0.1258258621090788,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0
2,0,0,-0.3456470196569929,19.02379807692308,-1.6475961538461537,0.3023915657404092,-0.2245926818396704,-0.1160865226067446,1,-6.575519107844896,0.5694867001752474,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0
1,0,0,-0.1932430651646761,19.331490384615385,1.7370192307692305,0.7895710529198965,-0.2245926818396704,-0.1755973589313963,1,-3.73567645612454,-0.33566692040383395,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0
1,1,1,-0.2401447455010394,-11.033052884615389,-2.308894230769231,1.3023915657404093,-2.6158970296657564,0.4329801127129045,1,2.649529677075471,0.554468817436895,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0
1,1,1,-0.1721383218695082,-10.158052884615389,-2.058894230769231,1.3023915657404093,-2.6158970296657564,0.3118108853820356,1,1.7485901770194099,0.35441459779142737,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0
1,1,1,-0.356887675829479,-8.927283653846153,-2.5204326923076925,1.3023915657404093,-2.6158970296657564,-0.7259328109086898,1,3.1860375146916526,0.8995113656423288,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0
1,0,1,-0.2740125242322229,-8.3984375,-1.578125,1.3023915657404093,-2.6158970296657564,-0.0554686714704004,1,2.3012770589815594,0.43242601480397674,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0
