job_number,union,public,hourly_pay_centered,avg_age_per_job_centered,tenure_centered,rotter_score_centered,rosenberg_score_centered,net_family_income_centered,urban,pay_age,pay_tenure,religion_catholic,religion_christian,religion_jewish,religion_no_religion,religion_other,ethnicity_black,ethnicity_hispanic,ethnicity_non_hispanic_or_black,gender_female,gender_male,highest_grade_advanced,highest_grade_college,highest_grade_high_school,highest_grade_other,highest_grade_primary_school
1,0,0,0.057667070792422,6.65865384615384,7.932692307692308,-1.6976084342595907,-2.6158970296657564,-0.8562485652922334,0,0.38398506272838645,0.45745512888219375,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
1,0,0,0.2906037862683366,7.254807692307693,10.740384615384617,-1.6976084342595907,-2.6158970296657564,-0.4055136108657962,0,2.108274584033269,3.1211964352089616,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
1,0,0,0.4547954926708062,9.14903846153846,12.951923076923077,-1.6976084342595907,-2.6158970296657564,-0.8562485652922334,0,4.160941454579539,5.8904762368036145,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
1,0,0,0.3173071157766625,9.245192307692308,14.759615384615383,-1.6976084342595907,-2.6158970296657564,-0.8562485652922334,0,2.9335653059544327,4.683330987665162,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
1,0,0,-0.2937958696566509,-13.025,-4.51,-0.6976084342595907,-1.9158970296657567,-1.028507725680317,0,3.826691202277878,1.3250193721514953,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
1,0,1,-0.0648441994241437,-12.525,-3.51,-0.6976084342595907,-1.9158970296657567,-0.5582406364746113,0,0.8121735977873998,0.22760313997874437,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
1,0,0,-0.0529881553938302,-12.063461538461535,-2.433076923076923,-0.6976084342595907,-1.9158970296657567,-0.7512643643312131,0,0.6392205745874937,0.12892425808514224,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
1,0,1,-0.0224088281972196,-11.563461538461535,-1.4330769230769231,-0.6976084342595907,-1.9158970296657567,-0.8880232641576598,0,0.2591236229805412,0.03211357456263086,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
1,1,0,0.2267293738754521,-11.101923076923075,-0.3561538461538465,-0.6976084342595907,-1.9158970296657567,-1.0704577921068932,0,-2.5171320680442015,-0.08075053854179572,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
1,0,0,-0.0383630775262577,-10.669230769230763,0.7784615384615385,-0.6976084342595907,-3.615897029665757,-0.5538424667761532,0,0.40930452714553384,-0.029864180351209843,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
1,0,1,-0.0861709233455796,-10.294230769230763,2.0284615384615385,-0.6976084342595907,-3.3658970296657564,-0.8603744880693434,0,0.887063370517091,-0.1747944037402257,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
1,0,1,-0.1833384971417393,-4.967307692307692,-4.625384615384616,-0.6976084342595907,-3.1158970296657564,-0.5897876378198799,0,0.9106987271482935,0.8480110640871373,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
1,0,1,-0.2777195487111532,-3.9480769230769184,-4.663846153846154,-0.6976084342595907,-2.8658970296657564,-0.2662886177884562,0,1.09645814135384,1.2952412491044014,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
1,0,1,-0.251947814255157,-3.534615384615382,-3.490769230769231,-0.6976084342595907,-2.6158970296657564,-0.180799917746345,0,0.8905386203864966,0.8794916777614635,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
1,0,1,-0.287414520570751,-2.928846153846152,-2.7023076923076923,-0.6976084342595907,-2.3658970296657564,-0.5897876378198799,0,0.8417929131331798,0.7766824698192679,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
1,0,0,-0.1783930924613281,-2.4961538461538453,-1.5676923076923075,-0.6976084342595907,-2.1158970296657564,-0.5897876378198799,0,0.44529660387462267,0.2796654787970666,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
1,0,0,0.0808831613175868,0.5038461538461547,4.432307692307692,-0.6976084342595907,-1.3658970296657564,0.0525013287047428,0,0.04075266974078419,0.35849905808610394,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
1,0,0,-0.0498200151562286,1.5230769230769212,6.3938461538461535,-0.6976084342595907,-1.1158970296657564,0.1697080967657296,0,-0.07587971539179424,-0.3185415122912093,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
1,0,0,-0.1388957158673553,2.484615384615388,8.47076923076923,-0.6976084342595907,-0.8658970296657564,0.3521540215551759,0,-0.3451024325011986,-1.1765535562548588,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
1,0,1,0.9156834025909076,11.378846153846156,-5.317692307692308,-0.6976084342595907,-0.6158970296657564,-1.309919868037122,0,10.419420563712311,-4.869322586239188,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
1,0,1,0.8339736662159458,12.446153846153848,-3.4523076923076923,-0.6976084342595907,-1.9158970296657567,-0.4543020744142456,0,10.37976455336462,-2.8791337030593573,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
1,0,1,0.1190739414780459,12.455769230769237,-1.471538461538462,-0.6976084342595907,-1.9158970296657567,-0.4044937576362528,0,1.4831575364486609,-0.1752218846519245,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
1,0,1,0.2938241691668191,14.119230769230777,1.201538461538461,-0.6976084342595907,-1.9158970296657567,-0.4418799953171479,0,4.148571250043821,0.3530410401835163,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
1,0,1,0.120515550838073,15.013461538461542,3.413076923076924,-0.6976084342595907,-1.9158970296657567,-0.480718431718568,1,1.8093555872939155,0.4113288454373308,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
1,0,1,-0.0359090885646917,16.02307692307692,5.3938461538461535,-0.6976084342595907,-1.9158970296657567,-0.2311656657275946,1,-0.575374088309637,-0.19368809924278324,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
1,0,1,-0.1649216332055072,-17.40842490842491,-3.3736263736263736,1.3023915657404093,3.384102970334244,-1.760208854600302,0,2.871025867432868,0.5563839713636342,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
1,0,0,-0.0528726599010038,-4.850732600732599,-2.489010989010989,1.3023915657404093,2.2302568164880903,-1.119684206202182,0,0.25647113506924635,0.13160063151183912,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
2,0,1,-0.2543473039801069,-4.216117216117215,-3.758241758241758,1.3023915657404093,2.69179527802655,-1.119684206202182,0,1.0723580471835275,0.955898658914248,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
2,0,0,-0.3114204081458869,-3.418040293040292,-1.3543956043956045,1.3023915657404093,3.6148722011034735,-1.119684206202182,0,1.0644475031176945,0.4217864319118743,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
1,0,0,0.4287129156535405,-1.581501831501832,-1.0274725274725274,1.3023915657404093,4.076410662641937,-1.119684206202182,0,-0.6780102612945648,-0.44049074300665975,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
1,0,0,0.3397845089121141,1.456959706959708,4.895604395604395,1.3023915657404093,5.46102604725732,-1.119684206202182,0,0.495052338534042,1.6634505353884266,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
1,0,0,0.2922345681418363,2.505036630036628,6.79945054945055,1.3023915657404093,6.384102970334244,0.1940921726182942,0,0.7320582977582348,1.987034494920453,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
1,0,0,0.2369738931286225,10.553113553113556,-3.2967032967032965,1.3023915657404093,3.384102970334244,-1.119684206202182,0,2.5008124033097494,-0.7812326147097445,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
1,0,0,-0.0945150841549722,13.014652014652016,1.78021978021978,1.3023915657404093,3.384102970334244,-1.1963001331041028,0,-1.2300809304125138,-0.16825762234181862,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
1,0,0,0.0131912563948741,14.130036630036628,3.5494505494505493,1.3023915657404093,3.384102970334244,-1.119684206202182,0,0.18639293605577595,0.04682171225872895,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
1,1,0,-0.2425700555166692,-9.709134615384617,-13.415064102564102,1.3023915657404093,-0.6158970296657564,-0.1444662332381874,0,2.355145322672661,3.25409284411865,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
1,0,0,-0.8174664156477265,-6.38221153846154,-12.068910256410255,1.2114824748313175,-0.6158970296657564,-0.1712415717364273,0,5.217243590251718,9.865928808081776,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
1,0,1,-0.7434645603444778,-4.71875,-13.395833333333334,1.1660279293767726,-0.6158970296657564,-0.3727117191822753,0,3.5082233941255048,9.959327339614568,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
1,0,1,-0.602887635572908,-4.930288461538464,-10.97275641025641,1.1205733839222276,-0.6158970296657564,-0.0699990401410151,0,2.972409953269315,6.615339167896957,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
1,0,1,-0.2759101494369034,-4.478365384615387,-9.876602564102564,1.0751188384676826,-0.6158970296657564,0.028110406794445,0,1.2356264625022868,2.725054889390442,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
1,0,1,-0.1896320127851236,-4.064903846153847,-8.703525641025642,1.029664293013136,-1.6158970296657564,0.4353302555375151,0,0.7708358981241443,1.6504670856346255,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
1,1,1,-0.1410680705340645,-3.6995192307692335,-7.434294871794872,0.9842097475585908,-1.4492303629990886,0.3325111366054543,0,0.5218840397882822,1.0487416333453932,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
1,1,1,-0.2948807766850887,-3.103365384615387,-6.626602564102564,0.938755202104046,-1.2825636963324245,0.5240017610644543,0,0.9151227949530043,1.9540577108859645,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
1,1,1,-0.204431867260082,-2.6610576923076934,-5.511217948717949,0.893300656649501,-1.1158970296657564,0.4736062085739103,0,0.5440049929252665,1.1266685761336892,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
1,0,1,-0.111771058576231,-2.13221153846154,-4.568910256410257,0.8478461111949542,-0.9492303629990886,0.6089675282915881,0,0.2383195407623004,0.5106719358987735,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
1,0,0,-0.1006671878532046,-1.63221153846154,-3.5689102564102573,0.8023915657404093,-0.7825636963324243,0.7260848758034548,0,0.16431014555847592,0.35927215921327993,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
1,0,0,-0.0865676992610735,-1.0841346153846168,-2.665064102564102,0.7569370202858643,-0.6158970296657564,0.6131277716090526,0,0.09385103934313509,0.23070846774225193,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
1,0,0,0.1266910051016543,-0.7668269230769234,-1.2996794871794872,0.7114824748313175,-0.4492303629990886,0.7902387012418899,0,-0.09715007362362436,-0.16465770054077186,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
1,0,0,0.1078290437237781,0.2331730769230766,0.7003205128205128,0.6660279293767726,-0.2825636963324243,0.7658703640075952,0,0.0251428299067463,0.07551489119758177,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
1,0,0,0.3863688276352803,2.38701923076923,4.392628205128204,0.6205733839222276,-0.1158970296657564,1.0042855402506454,0,0.922269821735176,1.6971746098530498,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
1,0,0,0.2799989523762507,3.4158653846153832,6.334935897435898,0.5751188384676826,0.0507696370009114,0.9005856835486856,0,0.956438729150606,1.7737754146527551,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
1,0,0,0.3241509025172346,4.49278846153846,8.181089743589745,0.5296642930131359,0.2174363036675757,0.8423541799452998,0,1.4563414346267098,2.651907623959107,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
1,0,0,0.4917805182114643,5.560096153846153,12.046474358974358,0.4387552021040459,-0.6158970296657564,1.1943277056334445,1,2.7343469678440306,5.924221402877527,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
1,0,0,0.3469044199126392,6.598557692307693,13.96955128205128,0.393300656649501,-0.6158970296657564,1.044575503997601,1,2.2890688285100835,4.8460990839398645,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
1,0,0,0.4668241616814956,8.127403846153847,16.911858974358974,0.3478461111949542,-0.6158970296657564,1.0825371119991,1,3.7940684871277326,7.894864388180806,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
1,0,0,0.6763336825677504,9.088942307692308,18.98878205128205,0.3023915657404092,-0.6158970296657564,0.3177690963518582,1,6.147157821607366,12.842752892219991,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
1,0,0,0.593621200496826,10.944711538461531,21.27724358974359,0.8023915657404093,-0.6158970296657564,0.3406082157098531,1,6.497012802552997,12.630622883006986,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
1,1,1,-0.0916688409573946,-9.66532258064516,-3.830645161290322,1.3023915657404093,-1.1873256010943294,0.0241343462449581,0,0.8860089184470759,0.3511508020545357,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
1,0,1,0.4614487907615112,-2.992245657568237,8.823200992555831,1.3023915657404093,2.884102970334244,-0.2595643172278787,0,-1.3807681403462457,4.071455428660654,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
1,0,1,0.3743046147961353,-1.9922456575682368,10.823200992555831,1.3023915657404093,2.9952140814453543,-0.1423725945157734,0,-0.7457067434353521,4.05117407837976,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
1,0,1,0.4198254858330443,-1.9249379652605436,12.688585607940446,1.3023915657404093,3.106325192556465,-0.3102065231070288,0,-0.8081380164639794,5.326991617387772,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
