job_number,union,public,hourly_pay_centered,avg_age_per_job_centered,tenure_centered,rotter_score_centered,rosenberg_score_centered,net_family_income_centered,urban,pay_age,pay_tenure,religion_catholic,religion_christian,religion_jewish,religion_no_religion,religion_other,ethnicity_black,ethnicity_hispanic,ethnicity_non_hispanic_or_black,gender_female,gender_male,highest_grade_advanced,highest_grade_college,highest_grade_high_school,highest_grade_other,highest_grade_primary_school
1,0,0,0.9982492537369404,6.262307692307687,1.6353846153846152,-0.4802171299117646,3.384102970334244,-0.2803544693843314,1,6.25134398051725,1.6325214718805654,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
1,0,0,0.7869994263531623,8.666153846153847,-1.1723076923076925,-0.52369539078133,-0.6158970296657564,-0.2527074233598032,1,6.820258105611329,-0.9226054813555535,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
2,0,0,1.098812386124922,7.089230769230767,1.9815384615384612,-0.5671736516508954,-0.6158970296657564,-0.2527074233598032,1,7.789734577328675,2.1773390051213837,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
1,0,0,0.8305010880904149,10.78153846153846,0.5969230769230769,-0.6106519125204599,-0.6158970296657564,-10.694297577219562,1,8.95407942359635,0.49574526489089377,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
1,0,0,0.8313745286080731,12.40653846153846,3.346923076923077,-0.6541301733900253,-0.6158970296657564,-0.7932630308444999,1,10.314480065119467,2.782546595364405,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
1,0,0,0.0,15.45461538461538,-0.7492307692307694,-0.6976084342595907,-0.6158970296657564,-0.6855045105381627,1,0.0,-0.0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
2,0,0,0.0,13.339230769230769,3.481538461538462,-0.6976084342595907,-0.6158970296657564,-0.6855045105381627,1,0.0,0.0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
1,0,0,0.1423723914750523,-13.046945701357464,-6.847285067873303,-1.6976084342595907,2.884102970334244,-0.2931912284047246,1,-1.8575248609474155,-0.9748643502245379,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
1,0,0,-1.8402430354112385,-12.556561085972852,-5.828054298642534,-1.6976084342595907,2.884102970334244,0.0827777781550498,1,23.10712408717732,10.725036333075453,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
1,0,0,0.5629477351590175,-12.220022624434389,-4.501131221719456,-1.6976084342595907,6.384102970334244,0.0606434747767128,1,-6.879234060017293,-2.5339016269205095,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
1,0,1,-0.503675016236075,-9.902714932126695,-7.135746606334841,-1.6976084342595907,5.509102970334244,0.3699668758780472,1,4.987750104220136,3.594097287802218,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
